date,abstra,title,ul,cw,rsw,kw,label
2019/2/14 19:10:14,”　　在阅兵分列式上，邓志平带领“白刃格斗英雄连”英模方队正步通过天安门，接受了习主席和全国人民的检阅。中部战区空军地空导弹某旅旅长郑志洲曾3次参加阅兵，他激动地回忆说，2017年的沙场阅兵意义尤为特殊。,那一刻，我们光荣接受检阅,http://news.china.com.cn/2019-02/14/content_74465676.htm,"['”', '在', '阅兵', '分列', '式', '上', '，', '邓志平', '带领', '“', '白刃格斗英雄连”英模方队', '正步', '通过', '天安门', '，', '接受', '了', '习', '主席', '和', '全国', '人民', '的', '检阅', '。', '中部', '战区', '空军地空导弹', '某', '旅', '旅长', '郑志洲', '曾', '3次', '参加', '阅兵', '，', '他', '激动', '地', '回忆', '说', '，', '2017年', '的', '沙场', '阅兵', '意义', '尤为', '特殊', '。']","['阅兵', '分列', '式', '邓志平', '带领', '白刃格斗英雄连”英模方队', '正步', '天安门', '接受', '习', '主席', '全国', '人民', '检阅', '中部', '战区', '空军地空导弹', '旅', '旅长', '郑志洲', '3次', '参加', '阅兵', '激动', '回忆', '说', '2017年', '沙场', '阅兵', '意义', '尤为']","['阅兵', '尤为', '战区', '人民', '年']",其它
2019/1/28 8:55:34,在中国海军实力增强之际，美军正加强利用从陆地和海上发射反舰导弹击沉敌方舰艇的能力。,遏止中国海军行动?美陆军等加强陆基远程反舰能力,http://news.china.com.cn/2019-01/28/content_74416295.htm,"['在', '中国海军', '实力', '增强', '之际', '，', '美军', '正', '加强', '利用', '从', '陆地', '和', '海上', '发射', '反', '舰导', '弹击', '沉敌', '方', '舰艇', '的', '能力', '。']","['中国海军', '实力', '增强', '之际', '美军', '正', '利用', '陆地', '海上', '发射', '反', '舰导', '弹击', '沉敌', '方', '舰艇', '能力']","['舰艇', '实力', '敌方', '击沉', '导弹']",其它
2019/1/15 9:33:31,美国海军官方网站11日发布的消息显示，美海军作战部长理查森将于1月13日至16日访问中国，预计将与中国中央军委领导和中国海军司令沈金龙举行会谈，这也将是2016年之后，理查森第二次访华。,美军高官来华这一行程打破惯例 媒体：来“摸底”,http://news.china.com.cn/2019-01/15/content_74374106.htm,"['美国海军官方网站', '11日', '发布', '的', '消息', '显示', '，', '美海军作战部', '长', '理查森', '将', '于', '1月13日', '至', '16日', '访问', '中国', '，', '预计', '将', '与', '中国中央军委', '领导', '和', '中国海军', '司令', '沈金龙', '举行', '会谈', '，', '这', '也', '将', '是', '2016年', '之后', '，', '理查森', '第二次', '访华', '。']","['美国海军官方网站', '11日', '发布', '消息', '显示', '美海军作战部', '长', '理查森', '1月13日', '16日', '访问', '中国', '预计', '中国中央军委', '领导', '中国海军', '司令', '沈金龙', '会谈', '2016年', '理查森', '第二次', '访华']","['日', '中国', '理查森', '官方', '第二次']",其它
2019/1/4 6:49:16,全军官兵永远忘不了：2018年新年伊始，中央军委隆重举行开训动员大会，习主席一身戎装、冒着严寒向全军发布训令，号召全军全面加强实战化军事训练，全面提高打赢能力。聆听习主席训令，全军将士领悟到的是统帅对强军兴军的殷殷期望，迸发出来的是矢志打赢苦练精兵的高昂热情。,号角催征，全面提高新时代打赢能力——全军部队贯彻落实习主席训令大抓军事训练综述,http://news.china.com.cn/2019-01/04/content_74339066.htm,"['全军', '官兵', '永远', '忘', '不', '了', '：', '2018年', '新年', '伊始', '，', '中央军委', '隆重', '举行', '开训', '动员', '大会', '，', '习', '主席', '一身', '戎装', '、', '冒着', '严寒', '向', '全军', '发布', '训令', '，', '号召', '全军', '全面', '加强', '实战', '化', '军事训练', '，', '全面', '提高', '打', '赢', '能力', '。', '聆', '听习', '主席', '训令', '，', '全军', '将士', '领悟', '到', '的', '是', '统帅', '对', '强军', '兴军', '的', '殷殷', '期望', '，', '迸发', '出来', '的', '是', '矢志', '打', '赢', '苦练', '精兵', '的', '高昂', '热情', '。']","['全军', '官兵', '永远', '忘', '2018年', '新年', '伊始', '中央军委', '隆重', '开训', '动员', '大会', '习', '主席', '一身', '戎装', '冒着', '严寒', '全军', '发布', '训令', '号召', '全军', '实战', '化', '军事训练', '提高', '赢', '能力', '聆', '听习', '主席', '训令', '全军', '将士', '领悟', '统帅', '强军', '兴军', '殷殷', '期望', '迸发', '矢志', '赢', '苦练', '精兵', '高昂', '热情']","['全军', '打赢', '习', '全面', '高昂']",其它
2018/12/29 11:51:36,内地媒体称，中国首艘国产航母001A型航母27日起航进行第四次海上试验，该消息引起了港媒的关注。,港媒关注中国国产航母迅速投入第四次海试,http://news.china.com.cn/2018-12/29/content_74324589.htm,"['内地', '媒体', '称', '，', '中国', '首艘', '国产', '航母', '001A', '型', '航母', '27日', '起航', '进行', '第四次', '海上', '试验', '，', '该', '消息', '引起', '了', '港媒', '的', '关注', '。']","['内地', '媒体', '称', '中国', '首艘', '国产', '航母', '001A', '型', '航母', '27日', '起航', '第四次', '海上', '试验', '消息', '港媒', '关注']","['航母', '港媒', '媒体', '引起', '消息']",其它
2018/12/28 16:32:21,在西方眼中，2018年又是中国新型武器装备井喷的一年：涌现出来的不仅有代表最新技术的前沿装备，有展示综合实力的国之重器，还有维护国家安全的战略威慑平台。让我们顺着时间线，再度回味那些曾经震动全球的惊艳装备吧。,又是一个井喷年：2018年国产新型武器装备回顾,http://military.china.com.cn/2018-12/28/content_74321960.htm,"['在', '西方', '眼中', '，', '2018年', '又是', '中国', '新型', '武器', '装备', '井喷', '的', '一年', '：', '涌现', '出来', '的', '不仅', '有', '代表', '最新', '技术', '的', '前沿', '装备', '，', '有', '展示', '综合', '实力', '的', '国之重器', '，', '还有', '维护', '国家', '安全', '的', '战略', '威慑', '平台', '。', '让', '我们', '顺着', '时间', '线', '，', '再度', '回味', '那些', '曾经', '震动', '全球', '的', '惊艳', '装备', '吧', '。']","['西方', '眼中', '2018年', '又是', '中国', '新型', '武器', '装备', '井喷', '一年', '涌现', '代表', '最新', '技术', '前沿', '装备', '展示', '综合', '实力', '国之重器', '维护', '国家', '战略', '威慑', '平台', '时间', '线', '再度', '回味', '震动', '全球', '惊艳', '装备']","['装备', '年', '线', '威慑', '眼中']",其它
2018/12/25 16:38:11,伴随着巨大的轰鸣声，多架歼-15舰载战斗机依次升空，在渤海某空域进行跨昼夜空对空实弹攻击训练。,歼-15舰载机具备昼夜起降和综合攻防能力,http://military.china.com.cn/2018-12/25/content_74311743.htm,"['伴随', '着', '巨大', '的', '轰鸣声', '，', '多', '架', '歼', '-', '15舰', '载', '战斗机', '依次', '升空', '，', '在', '渤海', '某', '空域', '进行', '跨', '昼夜', '空对空', '实弹', '攻击', '训练', '。']","['伴随', '轰鸣声', '架', '歼', '15舰', '载', '战斗机', '依次', '升空', '渤海', '空域', '跨', '昼夜', '空对空', '实弹', '攻击', '训练']","['攻击', '巨大', '实弹', '空对空', '昼夜']",其它
2018/12/20 10:42:58,2008年12月26日，中国海军3艘现代化战舰拔锚启航，首次奔赴亚丁湾、索马里海域，开始了举世瞩目的护航行动。,大洋逐梦，中国海军脱胎换骨,http://military.china.com.cn/2018-12/20/content_74295049.htm,"['2008年12月26日', '，', '中国海军3艘', '现代化', '战舰', '拔锚启航', '，', '首次', '奔赴', '亚丁湾', '、', '索马里', '海域', '，', '开始', '了', '举世瞩目', '的', '护航', '行动', '。']","['2008年12月26日', '中国海军3艘', '现代化', '战舰', '拔锚启航', '首次', '奔赴', '亚丁湾', '索马里', '海域', '举世瞩目', '护航']","['护航', '年', '举世瞩目', '海域', '索马里']",其它
2018/12/18 10:21:11,图片来源：人民画报社中国专题图库2012年9月25日，中国首艘航空母舰“辽宁舰”交付海军。刘应华摄图片来源：中国摄影家协会2012年10月11日，当日北京时间19时，瑞典文学院诺贝尔评奖委员会宣布：中国作家莫言获得2012年诺贝尔文学奖。图片来源：新华社2012年6月21日，中国国务院批准成立三沙市，管辖西沙群岛、中沙群岛、南沙群岛的岛礁及其海域。,改革开放40周年之2012：推进“八项规定” 全面从严治党,http://news.china.com.cn/2018-12/18/content_74285682.htm,"['图片', '来源', '：', '人民画报社中国专题图库', '2012年9月25日', '，', '中国', '首艘', '航空母舰', '“', '辽宁舰”交付海军', '。', '刘应华', '摄', '图片', '来源', '：', '中国摄影家协会', '2012年10月11日', '，', '当日', '北京时间19时', '，', '瑞典文学院诺贝尔评奖委员会', '宣布', '：', '中国', '作家', '莫言', '获得', '2012年', '诺贝尔', '文学奖', '。', '图片', '来源', '：', '新华社', '2012年6月21日', '，', '中国国务院', '批准', '成立', '三沙市', '，', '管辖', '西沙群岛', '、', '中沙群岛', '、', '南沙群岛', '的', '岛礁', '及其', '海域', '。']","['图片', '来源', '人民画报社中国专题图库', '2012年9月25日', '中国', '首艘', '航空母舰', '辽宁舰”交付海军', '刘应华', '摄', '图片', '来源', '中国摄影家协会', '2012年10月11日', '当日', '北京时间19时', '瑞典文学院诺贝尔评奖委员会', '中国', '作家', '莫言', '2012年', '诺贝尔', '文学奖', '图片', '来源', '新华社', '2012年6月21日', '中国国务院', '批准', '成立', '三沙市', '管辖', '西沙群岛', '中沙群岛', '南沙群岛', '岛礁', '海域']","['中国', '月', '日', '2012', '年']",其它
2018/12/17 10:00:39,海军现役的主要舰艇模型充分反映了海军40年来跨越式发展的巨大成就，也展示了海军正在日益增强的维护国家海上安全和实现国家利益拓展的综合实力。,40年过去，中国海军装备已跻身世界先进行列,http://military.china.com.cn/2018-12/17/content_74270035.htm,"['海军', '现役', '的', '主要', '舰艇', '模型', '充分', '反映', '了', '海军40年', '来', '跨越式', '发展', '的', '巨大', '成就', '，', '也', '展示', '了', '海军', '正在', '日益', '增强', '的', '维护', '国家', '海上', '安全', '和', '实现', '国家利益', '拓展', '的', '综合', '实力', '。']","['海军', '现役', '舰艇', '模型', '海军40年', '跨越式', '发展', '成就', '展示', '海军', '增强', '维护', '国家', '海上', '国家利益', '拓展', '综合', '实力']","['海军', '综合', '拓展', '国家利益', '实现']",其它
2018/12/17 7:31:41,改革开放是党和人民大踏步赶上时代的重要法宝，是决定当代中国命运的关键一招，也是决定实现“两个一百年”奋斗目标、实现中华民族伟大复兴中国梦的关键一招。,改革开放四十年大事记,http://news.china.com.cn/2018-12/17/content_74282679.htm,"['改革开放', '是', '党', '和', '人民', '大踏步', '赶上', '时代', '的', '重要', '法宝', '，', '是', '决定', '当代', '中国', '命运', '的', '关键', '一', '招', '，', '也是', '决定', '实现', '“', '两个', '一百年', '”', '奋斗', '目标', '、', '实现', '中华民族', '伟大', '复兴', '中国', '梦', '的', '关键', '一', '招', '。']","['改革开放', '党', '人民', '大踏步', '赶上', '时代', '法宝', '当代', '中国', '命运', '关键', '招', '两个', '一百年', '奋斗', '目标', '中华民族', '复兴', '中国', '梦', '关键', '招']","['实现', '决定', '关键', '党', '复兴']",其它
2018/12/13 8:18:47,目前世界上在役航母有20艘，其中美国海军有11艘大型航母，俄罗斯海军、法国海军、中国海军各有1艘中型航母，意大利海军有2艘轻型航母，英国海军、西班牙海军、印度海军各有1艘轻型航母，泰国海军拥有世界上最小的航母“差克里·纳吕贝特”号。近10多年，054型护卫舰参与了中国海军多批次赴亚丁湾索马里海域的护航任务，航迹远至太平洋、日本海、印度洋、地中海、大西洋等远海大洋。,40年过去，中国海军装备已跻身世界先进行列,http://news.china.com.cn/2018-12/13/content_74269497.htm,"['目前', '世界', '上', '在', '役', '航母', '有', '20艘', '，', '其中', '美国海军', '有', '11艘', '大型', '航母', '，', '俄罗斯海军', '、', '法国海军', '、', '中国海军', '各', '有', '1艘', '中型', '航母', '，', '意大利', '海军', '有', '2艘', '轻型', '航母', '，', '英国海军', '、', '西班牙海军', '、', '印度海军', '各', '有', '1艘', '轻型', '航母', '，', '泰国海军', '拥有', '世界', '上', '最小', '的', '航母', '“', '差克里·纳吕贝特', '”', '号', '。', '近', '10多年', '，', '054', '型', '护卫舰', '参与', '了', '中国海军', '多', '批次', '赴', '亚丁湾', '索马里', '海域', '的', '护航', '任务', '，', '航迹', '远', '至', '太平洋', '、', '日本海', '、', '印度洋', '、', '地中海', '、', '大西洋', '等', '远海', '大洋', '。']","['世界', '役', '航母', '20艘', '美国海军', '11艘', '大型', '航母', '俄罗斯海军', '法国海军', '中国海军', '1艘', '中型', '航母', '意大利', '海军', '2艘', '轻型', '航母', '英国海军', '西班牙海军', '印度海军', '1艘', '轻型', '航母', '泰国海军', '拥有', '世界', '最小', '航母', '差克里·纳吕贝特', '号', '近', '10多年', '054', '型', '护卫舰', '参与', '中国海军', '批次', '赴', '亚丁湾', '索马里', '海域', '护航', '航迹', '远', '太平洋', '日本海', '印度洋', '地中海', '大西洋', '远海', '大洋']","['海军', '航母', '艘', '世界', '远海']",其它
2018/12/6 9:36:34,今年是我国改革开放40周年，党中央决定表彰一批为改革开放作出杰出贡献的个人。,关于改革开放杰出贡献拟表彰对象的公示,http://cppcc.china.com.cn/2018-12/06/content_74225281.htm,"['今年', '是', '我国', '改革开放', '40周年', '，', '党中央', '决定', '表彰', '一批', '为', '改革开放', '作出', '杰出', '贡献', '的', '个人', '。']","['我国', '改革开放', '40周年', '党中央', '表彰', '一批', '改革开放', '作出', '杰出', '贡献']","['改革开放', '贡献', '我国', '杰出', '表彰']",其它
2018/12/3 14:40:42,值得注意的是，作为全球最大、亚洲首个无人船海上测试场——珠海万山无人船海上测试场在论坛上正式启用，并获得了中国船级社授予的测试场服务供应方认可证书，标志着无人船艇测试认证进入标准化规范化时代。,珠海万山无人船海上测试场正式启用 首获认可证书,http://ocean.china.com.cn/2018-12/03/content_74234913.htm,"['值得', '注意', '的', '是', '，', '作为', '全球', '最大', '、', '亚洲', '首个', '无人', '船', '海上', '测试', '场', '——', '珠海', '万山无人船海上测试场', '在', '论坛', '上', '正式', '启用', '，', '并', '获得', '了', '中国船级社', '授予', '的', '测试', '场', '服务', '供应', '方', '认可', '证书', '，', '标志着', '无人', '船艇', '测试', '认证', '进入', '标准化', '规范化', '时代', '。']","['值得', '全球', '亚洲', '首个', '无人', '船', '海上', '测试', '场', '珠海', '万山无人船海上测试场', '论坛', '正式', '启用', '中国船级社', '授予', '测试', '场', '服务', '供应', '方', '认可', '证书', '标志着', '无人', '船艇', '测试', '认证', '标准化', '规范化', '时代']","['无人', '测试场', '规范化', '注意', '—']",其它
2018/11/28 11:28:12,从媒体首次披露歼－15战斗机降落航母辽宁舰，到今天舰－机配合已形成完整全天候作战能力，海军舰载机部队都走过了什么样不平凡的历程？,“飞鲨上舰”这6年：歼-15战斗机走过的轨迹,http://military.china.com.cn/2018-11/28/content_74213189.htm,"['从', '媒体', '首次', '披露', '歼', '－', '15', '战斗机', '降落', '航母', '辽宁舰', '，', '到', '今天', '舰', '－', '机', '配合', '已', '形成', '完整', '全天候', '作战', '能力', '，', '海军舰载机部队', '都', '走过', '了', '什么样', '不', '平凡', '的', '历程', '？']","['媒体', '首次', '披露', '歼', '15', '战斗机', '降落', '航母', '辽宁舰', '舰', '机', '配合', '完整', '全天候', '作战', '能力', '海军舰载机部队', '走过', '平凡', '历程']","['机', '－', '平凡', '首次', '不']",其它
2018/11/28 9:25:29,美媒称，中国官方媒体11月25日透露称，中国的第三艘航母正在国内一家造船厂建造，首次证实了人们长期以来的猜测。,美媒：中国首次证实第三艘航母已在有序建造,http://news.china.com.cn/2018-11/28/content_74216793.htm,"['美', '媒称', '，', '中国', '官方', '媒体', '11月25日', '透露', '称', '，', '中国', '的', '第三艘', '航母', '正在', '国内', '一家', '造船', '厂', '建造', '，', '首次', '证实', '了', '人们', '长期以来', '的', '猜测', '。']","['美', '媒称', '中国', '官方', '媒体', '11月25日', '透露', '称', '中国', '第三艘', '航母', '国内', '一家', '造船', '厂', '建造', '首次', '证实', '猜测']","['称', '长期以来', '中国', '人们', '证实']",其它
2018/11/28 3:08:11,一家中国官方媒体的微信公众号近日刊登了一篇纪念辽宁舰首次成功起降歼-15舰载机的文章，因文中有一句“新型航母也已经在船台上有序建造”，而被广泛解读为“官方证实中国正在建造第三艘航母”。不过，中国军方尚未对此有任何官方表态。,8万吨加电磁弹射？中国“第三艘航母”引关注,http://news.china.com.cn/2018-11/28/content_74215442.htm,"['一家', '中国', '官方', '媒体', '的', '微信', '公众号', '近日', '刊登', '了', '一', '篇', '纪念', '辽宁舰', '首次', '成功', '起', '降歼', '-', '15舰载机', '的', '文章', '，', '因', '文', '中', '有', '一', '句', '“', '新型', '航母', '也', '已经', '在', '船台', '上', '有序', '建造', '”', '，', '而', '被', '广泛', '解读', '为', '“', '官方', '证实', '中国', '正在', '建造', '第三艘', '航母', '”', '。', '不过', '，', '中国', '军方', '尚未', '对此', '有', '任何', '官方', '表态', '。']","['一家', '中国', '官方', '媒体', '微信', '公众号', '近日', '刊登', '篇', '纪念', '辽宁舰', '首次', '成功', '降歼', '15舰载机', '文章', '文', '中', '句', '新型', '航母', '船台', '有序', '建造', '解读', '官方', '证实', '中国', '建造', '第三艘', '航母', '中国', '军方', '尚未', '对此', '官方', '表态']","['官方', '中国', '建造', '航母', '尚未']",其它
2018/11/27 8:15:08,在实现中国梦的进程中，以胡双钱、李万君、曹光富为代表的大国工匠、高素质产业工人队伍迸发出令人震撼的力量。在实现中国梦的进程中，以胡双钱、李万君、曹光富为代表的大国工匠、高素质产业工人队伍迸发的力量令人震撼。,【纪念改革开放40年】大国工匠的“追梦”之路,http://news.china.com.cn/2018-11/27/content_74211945.htm,"['在', '实现', '中国', '梦', '的', '进程', '中', '，', '以', '胡双钱', '、', '李万君', '、', '曹光富', '为', '代表', '的', '大国', '工匠', '、', '高', '素质', '产业', '工人', '队伍', '迸发', '出', '令人', '震撼', '的', '力量', '。', '在', '实现', '中国', '梦', '的', '进程', '中', '，', '以', '胡双钱', '、', '李万君', '、', '曹光富', '为', '代表', '的', '大国', '工匠', '、', '高', '素质', '产业', '工人', '队伍', '迸发', '的', '力量', '令人', '震撼', '。']","['中国', '梦', '进程', '中', '胡双钱', '李万君', '曹光富', '代表', '大国', '工匠', '高', '素质', '产业', '工人', '队伍', '迸发', '出', '令人', '震撼', '力量', '中国', '梦', '进程', '中', '胡双钱', '李万君', '曹光富', '代表', '大国', '工匠', '高', '素质', '产业', '工人', '队伍', '迸发', '力量', '令人', '震撼']","['令人', '中国梦', '迸发', '队伍', '产业工人']",其它
2018/11/26 7:02:49,最近，网络上关于辽宁舰与国产航母并肩停靠、同框出镜的新闻吸引了世界的目光，在同一时间、同一片港区里，还有数条新型驱护舰也已初具雏形。这是中国海军转型建设跨越式发展的一个缩影，国人为之振奋，世界为之瞩目。,辽宁舰，开启航母时代（改革开放40年·40个“第一”）,http://news.china.com.cn/2018-11/26/content_74207701.htm,"['最近', '，', '网络', '上', '关于', '辽宁舰', '与', '国产', '航母', '并肩', '停靠', '、', '同框', '出', '镜', '的', '新闻', '吸引', '了', '世界', '的', '目光', '，', '在', '同一', '时间', '、', '同一', '片', '港区', '里', '，', '还有', '数条', '新型', '驱护', '舰', '也', '已', '初', '具', '雏形', '。', '这是', '中国海军', '转型', '建设', '跨越式', '发展', '的', '一个', '缩影', '，', '国人', '为', '之', '振奋', '，', '世界', '为', '之', '瞩目', '。']","['网络', '辽宁舰', '国产', '航母', '停靠', '同框', '出', '镜', '新闻', '吸引', '世界', '目光', '时间', '片', '港区', '里', '数条', '新型', '驱护', '舰', '初', '具', '雏形', '这是', '中国海军', '转型', '建设', '跨越式', '发展', '缩影', '国人', '振奋', '世界', '瞩目']","['世界', '转型', '已', '网络', '国人']",其它
2018/11/15 11:06:30,丰富的历史图片、文字视频、实物场景和沙盘模型等，带领人们全方位、多角度、深层次感受改革开放40年的巨大变迁。说到40年来的变化，令人印象深刻的一定有科技发展的日新月异。,庆祝改革开放40周年！国博看展人挤人，来这里一睹“伟大的变革”,http://news.china.com.cn/2018-11/15/content_72627156.htm,"['丰富', '的', '历史', '图片', '、', '文字', '视频', '、', '实物', '场景', '和', '沙盘', '模型', '等', '，', '带领', '人们', '全方位', '、', '多', '角度', '、', '深层次', '感受', '改革开放', '40年', '的', '巨大', '变迁', '。', '说', '到', '40年', '来', '的', '变化', '，', '令人', '印象', '深刻', '的', '一定', '有', '科技', '发展', '的', '日新月异', '。']","['历史', '图片', '文字', '视频', '实物', '场景', '沙盘', '模型', '带领', '全方位', '角度', '深层次', '感受', '改革开放', '40年', '变迁', '说', '40年', '变化', '令人', '印象', '深刻', '科技', '发展', '日新月异']","['40', '发展', '年', '历史', '巨大']",其它
2018/11/14 16:44:53,这套图书就是显现这些生命个体和这些事迹在历史中的状态,40年的辉煌和点点滴滴,http://www.china.com.cn/opinion/theory/2018-11/14/content_72437483.htm,"['这', '套', '图书', '就是', '显现', '这些', '生命', '个体', '和', '这些', '事迹', '在', '历史', '中', '的', '状态']","['套', '图书', '显现', '生命', '个体', '事迹', '历史', '中', '状态']","['中', '图书', '历史', '事迹', '个体']",其它
2018/10/23 10:17:00,路透社20日披露“美国正考虑继7月后，再次派作战舰艇通过台湾海峡”的消息才过去两天，台湾“国防部”22日就主动发布了美舰通过台湾海峡的消息。来源：美国军舰DDG-65脸书　　台湾海峡中间有很大一部分是可以自由航行的水域，各国军舰也可以无害通过。,多艘中国军舰监视下 两艘美军舰穿越台湾海峡图,http://news.china.com.cn/2018-10/23/content_67685476.htm,"['路透社', '20日', '披露', '“', '美国', '正', '考虑', '继', '7月', '后', '，', '再次', '派', '作战', '舰艇', '通过', '台湾海峡', '”', '的', '消息', '才', '过去', '两天', '，', '台湾“国防部', '”', '22日', '就', '主动', '发布', '了', '美舰', '通过', '台湾海峡', '的', '消息', '。', '来源', '：', '美国', '军舰', 'DD', 'G', '-', '65脸', '书', '台湾海峡', '中间', '有', '很', '大', '一部分', '是', '可以', '自由', '航行', '的', '水域', '，', '各国', '军舰', '也', '可以', '无害', '通过', '。']","['路透社', '20日', '披露', '美国', '正', '继', '7月', '派', '作战', '舰艇', '台湾海峡', '消息', '两天', '台湾“国防部', '22日', '主动', '发布', '美舰', '台湾海峡', '消息', '来源', '美国', '军舰', 'DD', 'G', '65脸', '书', '台湾海峡', '一部分', '自由', '航行', '水域', '各国', '军舰', '无害']","['台湾海峡', '军舰', '美国', '日', '20']",其它
2018/10/18 3:40:47,为应对解放军“舰机绕台”，台军近日大举出动，接连举行针对性对抗演习。台湾“中央社”描述说，台空军、海军、资通电军联手展开“联电107-2操演”。,"台演练\""与大陆航母攻防战\"" 专家:招数越来越少",http://news.china.com.cn/2018-10/18/content_66738167.htm,"['为', '应对', '解放军', '“', '舰', '机', '绕', '台', '”', '，', '台军', '近日', '大举', '出动', '，', '接连', '举行', '针对性', '对抗', '演习', '。', '台湾“中央社', '”', '描述', '说', '，', '台', '空军', '、', '海军', '、', '资通', '电军', '联手', '展开', '“', '联电', '107', '-2', '操演', '”', '。']","['应对', '解放军', '舰', '机', '绕', '台', '台军', '近日', '出动', '接连', '针对性', '对抗', '演习', '台湾“中央社', '描述', '说', '台', '空军', '海军', '资通', '电军', '联手', '展开', '联电', '107', '-2', '操演']","['台', '军', '2', '中央社', '对抗']",其它
2018/10/15 14:10:58,六月二十二日，在波兰格丁尼亚，中国海军第二十九批护航编队滨州舰官兵列队迎接民众登船参观。护航“海上丝路”的除了强大的中国海军护航编队，还有中国商业安保公司，华信中安保安服务有限公司就是其中一支。,同舟共济拓展“海上丝路”,http://ydyl.china.com.cn/2018-10/15/content_66313689.htm,"['六月二十二日', '，', '在', '波兰', '格丁尼亚', '，', '中国海军第二十九批', '护航', '编队', '滨州', '舰', '官兵', '列队', '迎接', '民众', '登船', '参观', '。', '护航', '“', '海上', '丝路', '”', '的', '除了', '强大', '的', '中国海军护航编队', '，', '还有', '中国商业安保公司', '，', '华信', '中安保安服务有限公司', '就是', '其中', '一', '支', '。']","['六月二十二日', '波兰', '格丁尼亚', '中国海军第二十九批', '护航', '编队', '滨州', '舰', '官兵', '列队', '迎接', '民众', '登船', '参观', '护航', '海上', '丝路', '强大', '中国海军护航编队', '中国商业安保公司', '华信', '中安保安服务有限公司', '支']","['护航', '中国海军', '有限公司', '登船', '二十二日']",其它
2018/10/4 7:30:01,改革开放40年，国防和军队建设是浓墨重彩的篇章。在党的坚强领导下，我军改革创新的步伐从未停歇，军队结构比例不断优化，由数量规模型向质量效能型转变，走上中国特色精兵之路；积极推进中国特色军事变革，提出建设信息化军队、打赢信息化战争的战略目标；进入新世纪，人民军队开创现代化建设新局面，不断提高打赢信息化条件下局部战争的核心军事能力和实施非战争军事行动的能力。,人民军队 全面重塑（壮阔东方潮 奋进新时代——庆祝改革开放40年·数说）,http://news.china.com.cn/2018-10/04/content_64767633.htm,"['改革开放', '40年', '，', '国防', '和', '军队', '建设', '是', '浓墨重彩', '的', '篇章', '。', '在', '党', '的', '坚强', '领导', '下', '，', '我军', '改革', '创新', '的', '步伐', '从未', '停歇', '，', '军队', '结构', '比例', '不断', '优化', '，', '由', '数量', '规模', '型', '向', '质量', '效能', '型', '转变', '，', '走上', '中国', '特色', '精兵', '之', '路', '；', '积极', '推进', '中国', '特色', '军事', '变革', '，', '提出', '建设', '信息化', '军队', '、', '打', '赢', '信息化', '战争', '的', '战略', '目标', '；', '进入', '新世纪', '，', '人民军队', '开创', '现代化', '建设', '新', '局面', '，', '不断', '提高', '打', '赢', '信息化', '条件', '下', '局部战争', '的', '核心', '军事', '能力', '和', '实施', '非', '战争', '军事', '行动', '的', '能力', '。']","['改革开放', '40年', '国防', '军队', '建设', '浓墨重彩', '篇章', '党', '坚强', '领导', '我军', '改革', '创新', '步伐', '停歇', '军队', '结构', '比例', '优化', '数量', '规模', '型', '质量', '效能', '型', '走上', '中国', '特色', '精兵', '路', '推进', '中国', '特色', '军事', '变革', '提出', '建设', '信息化', '军队', '赢', '信息化', '战争', '战略', '目标', '新世纪', '人民军队', '开创', '现代化', '建设', '新', '局面', '提高', '赢', '信息化', '条件', '局部战争', '核心', '军事', '能力', '实施', '非', '战争', '军事', '能力']","['军事', '建设', '军队', '型', '不断']",其它
2018/9/30 10:58:01,这些年，习近平体验过的我军明星武器,这些年，习近平体验过的我军明星武器,http://v.china.com.cn/news/2018-09/30/content_64401930.htm,"['这些', '年', '，', '习近', '平体', '验过', '的', '我军', '明星', '武器']","['年', '习近', '平体', '验过', '我军', '明星', '武器']","['明星', '习近平', '我军', '体验', '武器']",其它
2018/9/26 16:46:43,2012年9月25日\r\n\r\n中国第一艘航空母舰辽宁舰交付海军\r\n\r\n6年间\r\n\r\n一道道航迹见证了航母战斗力的飞跃\r\n\r\n今天，我们一起祝辽宁舰6周岁生日快乐！,中国首艘航母交付6周年 这些历史瞬间令人难忘,http://ocean.china.com.cn/2018-09/26/content_64095036.htm,"['2012年9月25日', '\\r', '\\', 'n', '\\', 'r', '\\', 'n', '中国', '第一艘', '航空母舰', '辽宁舰交付海军\\r\\n\\r\\n6年', '间', '\\', 'r', '\\', 'n', '\\', 'r', '\\', 'n', '一道道', '航迹', '见证', '了', '航母', '战斗力', '的', '飞跃', '\\', 'r', '\\', 'n', '\\', 'r', '\\', 'n', '今天', '，', '我们', '一起', '祝', '辽宁舰', '6周岁', '生日', '快乐', '！']","['2012年9月25日', '\\r', '\\', 'n', '\\', 'r', '\\', 'n', '中国', '第一艘', '航空母舰', '辽宁舰交付海军\\r\\n\\r\\n6年', '间', '\\', 'r', '\\', 'n', '\\', 'r', '\\', 'n', '一道道', '航迹', '见证', '航母', '战斗力', '飞跃', '\\', 'r', '\\', 'n', '\\', 'r', '\\', 'n', '祝', '辽宁舰', '6周岁', '生日', '快乐']","['\\', '辽宁舰', '周岁', '年', '一起']",其它
